Unique ID, Manufacturer, Chemistry, Voltage (Volts)
123456789WB SR 1WB Lion Battery, WB SR 1, Lithium Ion, 8.372

Date, Time, Status, %Charge, Total life(hours), Remaining life(sec), Charge Rate, Bat1 Temperature, Bat1 Voltage, Bat1 Charge Rate, Bat1 %Charge, Bat2 Temperature, Bat2 Voltage, Bat2 Charge Rate, Bat2 %Charge, Bat3 Temperature, Bat3 Voltage, Bat3 Charge Rate, Bat3 %Charge, Bat4 Temperature, Bat4 Voltage, Bat4 Charge Rate, Bat4 %Charge
2022-04-07, 14:02:07, OK, 100%, 0.00, -1, -4173, , 8.372, -4173, 100.0%, , , , , , , , , , , , 
2022-04-07, 14:02:17, OK, 100%, 0.00, -1, -1650, , 8.224, -1650, 100.0%, , , , , , , , , , , , 
2022-04-07, 14:02:27, OK, 100%, 0.00, -1, -5601, , 8.224, -5601, 100.0%, , , , , , , , , , , , 
2022-04-07, 14:02:37, OK, 100%, 6.84, 24619, -5194, , 8.218, -5194, 100.0%, , , , , , , , , , , , 
2022-04-07, 14:02:47, OK, 100%, 6.84, 24619, -5194, , 8.198, -5194, 100.0%, , , , , , , , , , , , 
2022-04-07, 14:02:57, OK, 100%, 6.84, 24619, -6452, , 8.122, -6452, 100.0%, , , , , , , , , , , , 
2022-04-07, 14:03:07, OK, 100%, 6.84, 24619, -9264, , 8.170, -9264, 100.0%, , , , , , , , , , , , 
2022-04-07, 14:03:17, OK, 100%, 6.84, 24619, -8191, , 8.172, -8191, 100.0%, , , , , , , , , , , , 
2022-04-07, 14:03:27, OK, 100%, 6.84, 24619, -8880, , 8.150, -8880, 100.0%, , , , , , , , , , , , 
2022-04-07, 14:03:37, OK, 100%, 6.84, 24619, -8191, , 8.156, -8191, 100.0%, , , , , , , , , , , , 
2022-04-07, 14:03:47, OK, 100%, 6.84, 24619, -6874, , 8.156, -6874, 100.0%, , , , , , , , , , , , 
2022-04-07, 14:03:57, OK, 100%, 6.84, 24619, -6660, , 8.154, -6660, 100.0%, , , , , , , , , , , , 
2022-04-07, 14:04:07, OK, 100%, 6.84, 24619, -6267, , 8.156, -6267, 100.0%, , , , , , , , , , , , 
2022-04-07, 14:04:17, OK, 100%, 6.84, 24619, -6267, , 8.162, -6267, 100.0%, , , , , , , , , , , , 
2022-04-07, 14:04:27, OK, 100%, 6.84, 24619, -6267, , 8.146, -6267, 100.0%, , , , , , , , , , , , 
2022-04-07, 14:04:37, OK, 100%, 6.84, 24619, -6267, , 8.152, -6267, 100.0%, , , , , , , , , , , , 
2022-04-07, 14:04:47, OK, 100%, 6.84, 24619, -6267, , 8.160, -6267, 100.0%, , , , , , , , , , , , 
2022-04-07, 14:04:57, OK, 99%, 5.67, 20199, -5860, , 8.140, -5860, 99.0%, , , , , , , , , , , , 
2022-04-07, 14:05:07, OK, 99%, 5.67, 20199, -6023, , 8.090, -6023, 99.0%, , , , , , , , , , , , 
2022-04-07, 14:05:17, OK, 99%, 5.67, 20199, -7274, , 8.150, -7274, 99.0%, , , , , , , , , , , , 
2022-04-07, 14:05:27, OK, 99%, 5.67, 20199, -6393, , 8.144, -6393, 99.0%, , , , , , , , , , , , 
2022-04-07, 14:05:37, OK, 99%, 5.67, 20199, -6393, , 8.118, -6393, 99.0%, , , , , , , , , , , , 
2022-04-07, 14:05:47, OK, 99%, 5.67, 20199, -6800, , 8.128, -6800, 99.0%, , , , , , , , , , , , 
2022-04-07, 14:05:57, OK, 99%, 5.67, 20199, -6800, , 8.136, -6800, 99.0%, , , , , , , , , , , , 
2022-04-07, 14:06:07, OK, 99%, 5.67, 20199, -7274, , 8.112, -7274, 99.0%, , , , , , , , , , , , 
2022-04-07, 14:06:17, OK, 99%, 5.67, 20199, -6593, , 8.126, -6593, 99.0%, , , , , , , , , , , , 
2022-04-07, 14:06:27, OK, 99%, 5.67, 20199, -6201, , 8.146, -6201, 99.0%, , , , , , , , , , , , 
2022-04-07, 14:06:37, OK, 99%, 5.67, 20199, -6023, , 8.132, -6023, 99.0%, , , , , , , , , , , , 
2022-04-07, 14:06:47, OK, 99%, 5.67, 20199, -5860, , 8.134, -5860, 99.0%, , , , , , , , , , , , 
2022-04-07, 14:06:57, OK, 99%, 5.67, 20199, -7030, , 8.110, -7030, 99.0%, , , , , , , , , , , , 
2022-04-07, 14:07:07, OK, 99%, 5.67, 20199, -6393, , 8.140, -6393, 99.0%, , , , , , , , , , , , 
2022-04-07, 14:07:17, OK, 99%, 5.67, 20199, -5860, , 8.102, -5860, 99.0%, , , , , , , , , , , , 
2022-04-07, 14:07:27, OK, 99%, 5.67, 20199, -6023, , 8.134, -6023, 99.0%, , , , , , , , , , , , 
2022-04-07, 14:07:37, OK, 99%, 5.67, 20199, -6023, , 8.120, -6023, 99.0%, , , , , , , , , , , , 
2022-04-07, 14:07:47, OK, 99%, 5.67, 20199, -6023, , 8.136, -6023, 99.0%, , , , , , , , , , , , 
2022-04-07, 14:07:57, OK, 99%, 5.67, 20199, -6201, , 8.132, -6201, 99.0%, , , , , , , , , , , , 
2022-04-07, 14:08:07, OK, 99%, 5.67, 20199, -6201, , 8.114, -6201, 99.0%, , , , , , , , , , , , 
2022-04-07, 14:08:17, OK, 98%, 5.61, 19805, -6526, , 8.106, -6526, 98.0%, , , , , , , , , , , , 
2022-04-07, 14:08:27, OK, 98%, 5.61, 19805, -6142, , 8.134, -6142, 98.0%, , , , , , , , , , , , 
2022-04-07, 14:08:37, OK, 98%, 5.61, 19805, -5964, , 8.122, -5964, 98.0%, , , , , , , , , , , , 
2022-04-07, 14:08:47, OK, 98%, 5.61, 19805, -5964, , 8.118, -5964, 98.0%, , , , , , , , , , , , 
2022-04-07, 14:08:57, OK, 98%, 5.61, 19805, -5964, , 8.118, -5964, 98.0%, , , , , , , , , , , , 
2022-04-07, 14:09:07, OK, 98%, 5.61, 19805, -5964, , 8.124, -5964, 98.0%, , , , , , , , , , , , 
2022-04-07, 14:09:17, OK, 98%, 5.61, 19805, -5964, , 8.118, -5964, 98.0%, , , , , , , , , , , , 
2022-04-07, 14:09:27, OK, 98%, 5.61, 19805, -6142, , 8.122, -6142, 98.0%, , , , , , , , , , , , 
2022-04-07, 14:09:37, OK, 98%, 5.61, 19805, -6327, , 8.114, -6327, 98.0%, , , , , , , , , , , , 
2022-04-07, 14:09:47, OK, 98%, 5.61, 19805, -6142, , 8.114, -6142, 98.0%, , , , , , , , , , , , 
2022-04-07, 14:09:57, OK, 98%, 5.61, 19805, -6142, , 8.118, -6142, 98.0%, , , , , , , , , , , , 
2022-04-07, 14:10:07, OK, 98%, 5.61, 19805, -6526, , 8.124, -6526, 98.0%, , , , , , , , , , , , 
2022-04-07, 14:10:17, OK, 98%, 5.61, 19805, -6142, , 8.108, -6142, 98.0%, , , , , , , , , , , , 
2022-04-07, 14:10:27, OK, 98%, 5.61, 19805, -6142, , 8.116, -6142, 98.0%, , , , , , , , , , , , 
2022-04-07, 14:10:37, OK, 98%, 5.61, 19805, -5964, , 8.112, -5964, 98.0%, , , , , , , , , , , , 
2022-04-07, 14:10:47, OK, 98%, 5.61, 19805, -6142, , 8.112, -6142, 98.0%, , , , , , , , , , , , 
2022-04-07, 14:10:57, OK, 98%, 5.61, 19805, -5801, , 8.126, -5801, 98.0%, , , , , , , , , , , , 
2022-04-07, 14:11:07, OK, 98%, 5.61, 19805, -5801, , 8.108, -5801, 98.0%, , , , , , , , , , , , 
2022-04-07, 14:11:17, OK, 98%, 5.61, 19805, -5964, , 8.102, -5964, 98.0%, , , , , , , , , , , , 
2022-04-07, 14:11:27, OK, 98%, 5.61, 19805, -6142, , 8.100, -6142, 98.0%, , , , , , , , , , , , 
2022-04-07, 14:11:37, OK, 97%, 5.78, 20194, -6142, , 8.114, -6142, 97.0%, , , , , , , , , , , , 
2022-04-07, 14:11:47, OK, 97%, 5.78, 20194, -6260, , 8.108, -6260, 97.0%, , , , , , , , , , , , 
2022-04-07, 14:11:57, OK, 97%, 5.78, 20194, -6260, , 8.110, -6260, 97.0%, , , , , , , , , , , , 
2022-04-07, 14:12:07, OK, 97%, 5.78, 20194, -6460, , 8.110, -6460, 97.0%, , , , , , , , , , , , 
2022-04-07, 14:12:17, OK, 97%, 5.78, 20194, -5905, , 8.104, -5905, 97.0%, , , , , , , , , , , , 
2022-04-07, 14:12:27, OK, 97%, 5.78, 20194, -6075, , 8.104, -6075, 97.0%, , , , , , , , , , , , 
2022-04-07, 14:12:37, OK, 97%, 5.78, 20194, -6075, , 8.108, -6075, 97.0%, , , , , , , , , , , , 
2022-04-07, 14:12:47, OK, 97%, 5.78, 20194, -6075, , 8.104, -6075, 97.0%, , , , , , , , , , , , 
2022-04-07, 14:12:57, OK, 97%, 5.78, 20194, -6075, , 8.108, -6075, 97.0%, , , , , , , , , , , , 
2022-04-07, 14:13:07, OK, 97%, 5.78, 20194, -6260, , 8.098, -6260, 97.0%, , , , , , , , , , , , 
2022-04-07, 14:13:17, OK, 97%, 5.78, 20194, -6460, , 8.092, -6460, 97.0%, , , , , , , , , , , , 
2022-04-07, 14:13:27, OK, 97%, 5.78, 20194, -6667, , 8.076, -6667, 97.0%, , , , , , , , , , , , 
2022-04-07, 14:13:37, OK, 97%, 5.78, 20194, -6460, , 8.092, -6460, 97.0%, , , , , , , , , , , , 
2022-04-07, 14:13:47, OK, 97%, 5.78, 20194, -6260, , 8.092, -6260, 97.0%, , , , , , , , , , , , 
2022-04-07, 14:13:57, OK, 97%, 5.78, 20194, -6460, , 8.092, -6460, 97.0%, , , , , , , , , , , , 
2022-04-07, 14:14:07, OK, 97%, 5.78, 20194, -6460, , 8.100, -6460, 97.0%, , , , , , , , , , , , 
2022-04-07, 14:14:17, OK, 97%, 5.78, 20194, -6260, , 8.092, -6260, 97.0%, , , , , , , , , , , , 
2022-04-07, 14:14:27, OK, 97%, 5.78, 20194, -6260, , 8.088, -6260, 97.0%, , , , , , , , , , , , 
2022-04-07, 14:14:37, OK, 97%, 5.78, 20194, -6075, , 8.078, -6075, 97.0%, , , , , , , , , , , , 
2022-04-07, 14:14:47, OK, 97%, 5.78, 20194, -5742, , 8.100, -5742, 97.0%, , , , , , , , , , , , 
2022-04-07, 14:14:57, OK, 97%, 5.78, 20194, -5905, , 8.100, -5905, 97.0%, , , , , , , , , , , , 
2022-04-07, 14:15:07, OK, 96%, 6.19, 21378, -5683, , 8.098, -5683, 96.0%, , , , , , , , , , , , 
2022-04-07, 14:15:17, OK, 96%, 6.19, 21378, -5838, , 8.090, -5838, 96.0%, , , , , , , , , , , , 
2022-04-07, 14:15:27, OK, 96%, 6.19, 21378, -5838, , 8.096, -5838, 96.0%, , , , , , , , , , , , 
2022-04-07, 14:15:37, OK, 96%, 6.19, 21378, -6016, , 8.074, -6016, 96.0%, , , , , , , , , , , , 
2022-04-07, 14:15:47, OK, 96%, 6.19, 21378, -6393, , 8.080, -6393, 96.0%, , , , , , , , , , , , 
2022-04-07, 14:15:57, OK, 96%, 6.19, 21378, -6393, , 8.086, -6393, 96.0%, , , , , , , , , , , , 
2022-04-07, 14:16:07, OK, 96%, 6.19, 21378, -6016, , 8.092, -6016, 96.0%, , , , , , , , , , , , 
2022-04-07, 14:16:17, OK, 96%, 6.19, 21378, -6016, , 8.080, -6016, 96.0%, , , , , , , , , , , , 
2022-04-07, 14:16:27, OK, 96%, 6.19, 21378, -6016, , 8.080, -6016, 96.0%, , , , , , , , , , , , 
2022-04-07, 14:16:37, OK, 96%, 6.19, 21378, -5838, , 8.076, -5838, 96.0%, , , , , , , , , , , , 
2022-04-07, 14:16:47, OK, 96%, 6.19, 21378, -5838, , 8.082, -5838, 96.0%, , , , , , , , , , , , 
2022-04-07, 14:16:57, OK, 96%, 6.19, 21378, -6016, , 8.084, -6016, 96.0%, , , , , , , , , , , , 
2022-04-07, 14:17:07, OK, 96%, 6.19, 21378, -6193, , 8.078, -6193, 96.0%, , , , , , , , , , , , 
2022-04-07, 14:17:17, OK, 96%, 5.74, 19821, -6393, , 8.076, -6393, 96.0%, , , , , , , , , , , , 
2022-04-07, 14:17:27, OK, 96%, 5.74, 19821, -6193, , 8.076, -6193, 96.0%, , , , , , , , , , , , 
2022-04-07, 14:17:37, OK, 96%, 5.74, 19821, -6393, , 8.064, -6393, 96.0%, , , , , , , , , , , , 
2022-04-07, 14:17:47, OK, 96%, 5.74, 19821, -6393, , 8.086, -6393, 96.0%, , , , , , , , , , , , 
2022-04-07, 14:17:57, OK, 96%, 5.74, 19821, -6016, , 8.070, -6016, 96.0%, , , , , , , , , , , , 
2022-04-07, 14:18:07, OK, 96%, 5.74, 19821, -6393, , 8.068, -6393, 96.0%, , , , , , , , , , , , 
2022-04-07, 14:18:17, OK, 96%, 5.74, 19821, -6193, , 8.070, -6193, 96.0%, , , , , , , , , , , , 
2022-04-07, 14:18:27, OK, 96%, 5.74, 19821, -5683, , 8.076, -5683, 96.0%, , , , , , , , , , , , 
2022-04-07, 14:18:37, OK, 95%, 6.25, 21375, -5683, , 8.056, -5683, 95.0%, , , , , , , , , , , , 
2022-04-07, 14:18:47, OK, 95%, 6.25, 21375, -5624, , 8.072, -5624, 95.0%, , , , , , , , , , , , 
2022-04-07, 14:18:57, OK, 95%, 6.25, 21375, -5624, , 8.076, -5624, 95.0%, , , , , , , , , , , , 
2022-04-07, 14:19:07, OK, 95%, 6.25, 21375, -5779, , 8.072, -5779, 95.0%, , , , , , , , , , , , 
2022-04-07, 14:19:17, OK, 95%, 6.25, 21375, -5949, , 8.046, -5949, 95.0%, , , , , , , , , , , , 
2022-04-07, 14:19:27, OK, 95%, 6.25, 21375, -6134, , 8.074, -6134, 95.0%, , , , , , , , , , , , 
2022-04-07, 14:19:37, OK, 95%, 6.25, 21375, -6327, , 8.066, -6327, 95.0%, , , , , , , , , , , , 
2022-04-07, 14:19:47, OK, 95%, 6.25, 21375, -6134, , 8.050, -6134, 95.0%, , , , , , , , , , , , 
2022-04-07, 14:19:57, OK, 95%, 6.25, 21375, -6134, , 8.072, -6134, 95.0%, , , , , , , , , , , , 
2022-04-07, 14:20:07, OK, 95%, 6.25, 21375, -6134, , 8.046, -6134, 95.0%, , , , , , , , , , , , 
2022-04-07, 14:20:17, OK, 95%, 6.25, 21375, -6526, , 8.062, -6526, 95.0%, , , , , , , , , , , , 
2022-04-07, 14:20:27, OK, 95%, 6.25, 21375, -7496, , 8.048, -7496, 95.0%, , , , , , , , , , , , 
2022-04-07, 14:20:37, OK, 95%, 6.25, 21375, -6978, , 8.062, -6978, 95.0%, , , , , , , , , , , , 
2022-04-07, 14:20:47, OK, 95%, 6.25, 21375, -6748, , 8.056, -6748, 95.0%, , , , , , , , , , , , 
2022-04-07, 14:20:57, OK, 95%, 6.25, 21375, -6748, , 8.042, -6748, 95.0%, , , , , , , , , , , , 
2022-04-07, 14:21:07, OK, 95%, 6.25, 21375, -6526, , 8.062, -6526, 95.0%, , , , , , , , , , , , 
2022-04-07, 14:21:17, OK, 95%, 6.25, 21375, -5779, , 8.062, -5779, 95.0%, , , , , , , , , , , , 
2022-04-07, 14:21:27, OK, 95%, 6.25, 21375, -5949, , 8.056, -5949, 95.0%, , , , , , , , , , , , 
2022-04-07, 14:21:37, OK, 95%, 6.25, 21375, -5779, , 8.066, -5779, 95.0%, , , , , , , , , , , , 
2022-04-07, 14:21:47, OK, 95%, 6.25, 21375, -5779, , 8.058, -5779, 95.0%, , , , , , , , , , , , 
2022-04-07, 14:21:57, OK, 95%, 6.25, 21375, -6134, , 8.068, -6134, 95.0%, , , , , , , , , , , , 
2022-04-07, 14:22:07, OK, 94%, 5.67, 19200, -6260, , 8.040, -6260, 94.0%, , , , , , , , , , , , 
2022-04-07, 14:22:17, OK, 94%, 5.67, 19200, -5890, , 8.064, -5890, 94.0%, , , , , , , , , , , , 
2022-04-07, 14:22:27, OK, 94%, 5.67, 19200, -5890, , 8.054, -5890, 94.0%, , , , , , , , , , , , 
2022-04-07, 14:22:37, OK, 94%, 5.67, 19200, -5720, , 8.062, -5720, 94.0%, , , , , , , , , , , , 
2022-04-07, 14:22:47, OK, 94%, 5.67, 19200, -5890, , 8.054, -5890, 94.0%, , , , , , , , , , , , 
2022-04-07, 14:22:57, OK, 94%, 5.67, 19200, -5890, , 8.024, -5890, 94.0%, , , , , , , , , , , , 
2022-04-07, 14:23:07, OK, 94%, 5.67, 19200, -5890, , 8.042, -5890, 94.0%, , , , , , , , , , , , 
2022-04-07, 14:23:17, OK, 94%, 5.67, 19200, -6260, , 8.044, -6260, 94.0%, , , , , , , , , , , , 
2022-04-07, 14:23:27, OK, 94%, 5.67, 19200, -6460, , 8.060, -6460, 94.0%, , , , , , , , , , , , 
2022-04-07, 14:23:37, OK, 94%, 5.67, 19200, -6068, , 8.040, -6068, 94.0%, , , , , , , , , , , , 
2022-04-07, 14:23:47, OK, 94%, 5.67, 19200, -6068, , 8.056, -6068, 94.0%, , , , , , , , , , , , 
2022-04-07, 14:23:57, OK, 94%, 5.67, 19200, -6260, , 8.050, -6260, 94.0%, , , , , , , , , , , , 
2022-04-07, 14:24:07, OK, 94%, 5.67, 19200, -6260, , 8.048, -6260, 94.0%, , , , , , , , , , , , 
2022-04-07, 14:24:17, OK, 94%, 5.67, 19200, -6260, , 8.034, -6260, 94.0%, , , , , , , , , , , , 
2022-04-07, 14:24:27, OK, 94%, 5.67, 19200, -6260, , 8.040, -6260, 94.0%, , , , , , , , , , , , 
2022-04-07, 14:24:37, OK, 94%, 5.67, 19200, -6460, , 8.026, -6460, 94.0%, , , , , , , , , , , , 
2022-04-07, 14:24:47, OK, 94%, 5.67, 19200, -6904, , 8.052, -6904, 94.0%, , , , , , , , , , , , 
2022-04-07, 14:24:57, OK, 94%, 5.67, 19200, -6460, , 8.042, -6460, 94.0%, , , , , , , , , , , , 
2022-04-07, 14:25:07, OK, 94%, 5.67, 19200, -6460, , 8.044, -6460, 94.0%, , , , , , , , , , , , 
2022-04-07, 14:25:17, OK, 94%, 5.67, 19200, -6460, , 8.046, -6460, 94.0%, , , , , , , , , , , , 
2022-04-07, 14:25:27, OK, 94%, 5.67, 19200, -6068, , 8.044, -6068, 94.0%, , , , , , , , , , , , 
2022-04-07, 14:25:37, OK, 93%, 5.67, 18996, -6193, , 8.032, -6193, 93.0%, , , , , , , , , , , , 
2022-04-07, 14:25:47, OK, 93%, 5.67, 18996, -6193, , 8.040, -6193, 93.0%, , , , , , , , , , , , 
2022-04-07, 14:25:57, OK, 93%, 5.67, 18996, -6393, , 8.026, -6393, 93.0%, , , , , , , , , , , , 
2022-04-07, 14:26:07, OK, 93%, 5.67, 18996, -6193, , 8.042, -6193, 93.0%, , , , , , , , , , , , 
2022-04-07, 14:26:17, OK, 93%, 5.67, 18996, -6001, , 8.048, -6001, 93.0%, , , , , , , , , , , , 
2022-04-07, 14:26:27, OK, 93%, 5.67, 18996, -6193, , 8.040, -6193, 93.0%, , , , , , , , , , , , 
2022-04-07, 14:26:37, OK, 93%, 5.67, 18996, -6193, , 8.038, -6193, 93.0%, , , , , , , , , , , , 
2022-04-07, 14:26:47, OK, 93%, 5.67, 18996, -6001, , 8.038, -6001, 93.0%, , , , , , , , , , , , 
2022-04-07, 14:26:57, OK, 93%, 5.67, 18996, -6393, , 8.028, -6393, 93.0%, , , , , , , , , , , , 
2022-04-07, 14:27:07, OK, 93%, 5.67, 18996, -6830, , 8.008, -6830, 93.0%, , , , , , , , , , , , 
2022-04-07, 14:27:17, OK, 93%, 5.67, 18996, -6600, , 8.030, -6600, 93.0%, , , , , , , , , , , , 
2022-04-07, 14:27:27, OK, 93%, 5.67, 18996, -6393, , 8.030, -6393, 93.0%, , , , , , , , , , , , 
2022-04-07, 14:27:37, OK, 93%, 5.67, 18996, -6600, , 8.028, -6600, 93.0%, , , , , , , , , , , , 
2022-04-07, 14:27:47, OK, 93%, 5.67, 18996, -6600, , 8.022, -6600, 93.0%, , , , , , , , , , , , 
2022-04-07, 14:27:57, OK, 93%, 5.67, 18996, -6600, , 8.026, -6600, 93.0%, , , , , , , , , , , , 
2022-04-07, 14:28:07, OK, 93%, 5.67, 18996, -6600, , 8.034, -6600, 93.0%, , , , , , , , , , , , 
2022-04-07, 14:28:17, OK, 93%, 5.67, 18996, -6600, , 8.022, -6600, 93.0%, , , , , , , , , , , , 
2022-04-07, 14:28:27, OK, 93%, 5.67, 18996, -7074, , 8.028, -7074, 93.0%, , , , , , , , , , , , 
2022-04-07, 14:28:37, OK, 93%, 5.67, 18996, -6830, , 8.002, -6830, 93.0%, , , , , , , , , , , , 
2022-04-07, 14:28:47, OK, 93%, 5.67, 18996, -6600, , 8.018, -6600, 93.0%, , , , , , , , , , , , 
2022-04-07, 14:28:57, OK, 92%, 5.38, 17824, -6534, , 8.024, -6534, 92.0%, , , , , , , , , , , , 
2022-04-07, 14:29:07, OK, 92%, 5.38, 17824, -6534, , 8.022, -6534, 92.0%, , , , , , , , , , , , 
2022-04-07, 14:29:17, OK, 92%, 5.38, 17824, -6534, , 8.028, -6534, 92.0%, , , , , , , , , , , , 
2022-04-07, 14:29:27, OK, 92%, 5.38, 17824, -7000, , 8.026, -7000, 92.0%, , , , , , , , , , , , 
2022-04-07, 14:29:37, OK, 92%, 5.38, 17824, -6534, , 8.012, -6534, 92.0%, , , , , , , , , , , , 
2022-04-07, 14:29:47, OK, 92%, 5.38, 17824, -6319, , 8.028, -6319, 92.0%, , , , , , , , , , , , 
2022-04-07, 14:29:57, OK, 92%, 5.38, 17824, -6127, , 8.028, -6127, 92.0%, , , , , , , , , , , , 
2022-04-07, 14:30:07, OK, 92%, 5.38, 17824, -6127, , 8.028, -6127, 92.0%, , , , , , , , , , , , 
2022-04-07, 14:30:17, OK, 92%, 5.38, 17824, -6319, , 8.006, -6319, 92.0%, , , , , , , , , , , , 
2022-04-07, 14:30:27, OK, 92%, 5.38, 17824, -6534, , 8.006, -6534, 92.0%, , , , , , , , , , , , 
2022-04-07, 14:30:37, OK, 92%, 5.38, 17824, -6756, , 8.012, -6756, 92.0%, , , , , , , , , , , , 
2022-04-07, 14:30:47, OK, 92%, 5.38, 17824, -7000, , 8.002, -7000, 92.0%, , , , , , , , , , , , 
2022-04-07, 14:30:57, OK, 92%, 5.38, 17824, -7259, , 7.994, -7259, 92.0%, , , , , , , , , , , , 
2022-04-07, 14:31:07, OK, 92%, 5.38, 17824, -7000, , 8.024, -7000, 92.0%, , , , , , , , , , , , 
2022-04-07, 14:31:17, OK, 92%, 5.38, 17824, -6534, , 8.008, -6534, 92.0%, , , , , , , , , , , , 
2022-04-07, 14:31:27, OK, 92%, 5.38, 17824, -7000, , 8.014, -7000, 92.0%, , , , , , , , , , , , 
2022-04-07, 14:31:37, OK, 92%, 5.38, 17824, -7000, , 7.992, -7000, 92.0%, , , , , , , , , , , , 
2022-04-07, 14:31:47, OK, 92%, 5.38, 17824, -6756, , 8.006, -6756, 92.0%, , , , , , , , , , , , 
2022-04-07, 14:31:57, OK, 92%, 5.38, 17824, -6756, , 8.014, -6756, 92.0%, , , , , , , , , , , , 
2022-04-07, 14:32:07, OK, 91%, 5.26, 17223, -6682, , 8.008, -6682, 91.0%, , , , , , , , , , , , 
2022-04-07, 14:32:17, OK, 91%, 5.32, 17414, -7178, , 7.958, -7178, 91.0%, , , , , , , , , , , , 
2022-04-07, 14:32:27, OK, 91%, 5.32, 17414, -6926, , 7.998, -6926, 91.0%, , , , , , , , , , , , 
2022-04-07, 14:32:37, OK, 91%, 5.32, 17414, -6926, , 8.006, -6926, 91.0%, , , , , , , , , , , , 
2022-04-07, 14:32:47, OK, 91%, 5.32, 17414, -6926, , 8.008, -6926, 91.0%, , , , , , , , , , , , 
2022-04-07, 14:32:57, OK, 91%, 5.32, 17414, -6682, , 8.004, -6682, 91.0%, , , , , , , , , , , , 
2022-04-07, 14:33:07, OK, 91%, 5.32, 17414, -6682, , 8.014, -6682, 91.0%, , , , , , , , , , , , 
2022-04-07, 14:33:17, OK, 91%, 5.32, 17414, -6926, , 7.954, -6926, 91.0%, , , , , , , , , , , , 
2022-04-07, 14:33:27, OK, 91%, 5.32, 17414, -6926, , 8.014, -6926, 91.0%, , , , , , , , , , , , 
2022-04-07, 14:33:37, OK, 91%, 5.32, 17414, -6460, , 8.002, -6460, 91.0%, , , , , , , , , , , , 
2022-04-07, 14:33:47, OK, 91%, 5.32, 17414, -6460, , 8.000, -6460, 91.0%, , , , , , , , , , , , 
2022-04-07, 14:33:57, OK, 91%, 5.32, 17414, -6460, , 8.002, -6460, 91.0%, , , , , , , , , , , , 
2022-04-07, 14:34:07, OK, 91%, 5.32, 17414, -6682, , 8.006, -6682, 91.0%, , , , , , , , , , , , 
2022-04-07, 14:34:17, OK, 91%, 5.32, 17414, -6682, , 8.000, -6682, 91.0%, , , , , , , , , , , , 
2022-04-07, 14:34:27, OK, 91%, 5.32, 17414, -6926, , 7.962, -6926, 91.0%, , , , , , , , , , , , 
2022-04-07, 14:34:37, OK, 91%, 5.32, 17414, -7459, , 7.996, -7459, 91.0%, , , , , , , , , , , , 
2022-04-07, 14:34:47, OK, 91%, 5.32, 17414, -7459, , 7.994, -7459, 91.0%, , , , , , , , , , , , 
2022-04-07, 14:34:57, OK, 91%, 5.32, 17414, -6682, , 8.004, -6682, 91.0%, , , , , , , , , , , , 
2022-04-07, 14:35:07, OK, 91%, 5.32, 17414, -6460, , 7.996, -6460, 91.0%, , , , , , , , , , , , 
2022-04-07, 14:35:17, OK, 90%, 5.32, 17223, -6608, , 7.954, -6608, 90.0%, , , , , , , , , , , , 
2022-04-07, 14:35:27, OK, 90%, 5.32, 17223, -6845, , 7.994, -6845, 90.0%, , , , , , , , , , , , 
2022-04-07, 14:35:37, OK, 90%, 5.32, 17223, -6608, , 7.986, -6608, 90.0%, , , , , , , , , , , , 
2022-04-07, 14:35:47, OK, 90%, 5.32, 17223, -6608, , 7.994, -6608, 90.0%, , , , , , , , , , , , 
2022-04-07, 14:35:57, OK, 90%, 5.32, 17223, -6608, , 7.984, -6608, 90.0%, , , , , , , , , , , , 
2022-04-07, 14:36:07, OK, 90%, 5.32, 17223, -6608, , 7.988, -6608, 90.0%, , , , , , , , , , , , 
2022-04-07, 14:36:17, OK, 90%, 5.32, 17223, -6393, , 7.984, -6393, 90.0%, , , , , , , , , , , , 
2022-04-07, 14:36:27, OK, 90%, 5.32, 17223, -6186, , 7.990, -6186, 90.0%, , , , , , , , , , , , 
2022-04-07, 14:36:37, OK, 90%, 5.32, 17223, -6186, , 7.980, -6186, 90.0%, , , , , , , , , , , , 
2022-04-07, 14:36:47, OK, 90%, 5.32, 17223, -5994, , 7.992, -5994, 90.0%, , , , , , , , , , , , 
2022-04-07, 14:36:57, OK, 90%, 5.32, 17223, -6393, , 7.990, -6393, 90.0%, , , , , , , , , , , , 
2022-04-07, 14:37:07, OK, 90%, 5.32, 17223, -6186, , 7.954, -6186, 90.0%, , , , , , , , , , , , 
2022-04-07, 14:37:17, OK, 90%, 5.32, 17223, -5994, , 7.992, -5994, 90.0%, , , , , , , , , , , , 
2022-04-07, 14:37:27, OK, 90%, 5.32, 17223, -5809, , 7.998, -5809, 90.0%, , , , , , , , , , , , 
2022-04-07, 14:37:37, OK, 90%, 5.32, 17223, -5809, , 7.980, -5809, 90.0%, , , , , , , , , , , , 
2022-04-07, 14:37:47, OK, 90%, 5.32, 17223, -5994, , 7.968, -5994, 90.0%, , , , , , , , , , , , 
2022-04-07, 14:37:57, OK, 90%, 5.32, 17223, -5994, , 7.990, -5994, 90.0%, , , , , , , , , , , , 
2022-04-07, 14:38:07, OK, 90%, 5.32, 17223, -5994, , 7.986, -5994, 90.0%, , , , , , , , , , , , 
